time_ms,dist_mm,target_mmps,speedA_mmps,speedB_mmps,pwmA,pwmB
779780,19.0,8.4,0.0,0.0,0.0,1077085621
779830,18.4,-12.1,0.0,0.0,0.0,1077045861
779880,18.6,3.5,0.0,0.0,0.0,1077057350
779930,18.6,0.0,0.0,0.0,0.0,1077057350
779980,18.4,-3.5,0.0,0.0,0.0,1077045732
780030,18.4,0.0,0.0,0.0,0.0,1077045732
780080,18.3,-2.5,0.0,0.0,0.0,1077037600
780130,18.3,0.0,0.0,0.0,0.0,1077037600
780180,17.9,-7.7,0.0,0.0,0.0,1077012246
780230,17.9,0.0,0.0,0.0,0.0,1077012246
780280,18.8,18.6,0.0,0.0,0.0,1077073142
780330,18.8,0.0,0.0,0.0,0.0,1077073142
780380,18.6,-5.0,0.0,0.0,0.0,1077056786
780430,18.6,0.0,0.0,0.0,0.0,1077056786
780480,20.2,32.5,0.0,0.0,0.0,1077163302
780530,21.9,34.8,0.0,0.0,0.0,1077277185
780580,23.2,24.3,0.0,0.0,0.0,1077356903
780630,25.2,41.0,0.0,0.0,0.0,1077491349
780680,27.2,40.7,0.0,0.0,0.0,1077624782
780730,28.7,28.5,0.0,0.0,0.0,1077718186
780780,30.9,44.0,0.0,0.0,0.0,1077862212
780830,33.3,48.8,0.0,0.0,0.0,1077979070
780880,35.3,40.1,0.0,0.0,0.0,1078044830
780930,37.9,52.1,0.0,0.0,0.0,1078130184
780980,38.8,18.5,0.0,0.0,0.0,1078160441
781030,39.8,18.9,0.0,0.0,0.0,1078191451
781080,40.2,7.2,0.0,0.0,0.0,1078203328
781130,41.0,17.1,0.0,0.0,0.0,1078231302
781180,42.2,24.0,0.0,0.0,0.0,1078270545
781230,43.0,16.8,0.0,0.0,0.0,1078298015
781280,44.2,23.7,0.0,0.0,0.0,1078336905
781330,46.9,52.6,0.0,0.0,0.0,1078423110
781380,48.7,36.8,0.0,0.0,0.0,1078483454
781430,50.9,43.8,0.0,0.0,0.0,1078555185
781480,53.3,48.6,0.0,0.0,0.0,1078634889
781530,55.9,52.1,0.0,0.0,0.0,1078720173
781580,58.3,48.4,0.0,0.0,0.0,1078799532
781630,60.0,33.9,0.0,0.0,0.0,1078855083
781680,61.5,29.7,0.0,0.0,0.0,1078903800
781730,63.8,44.8,0.0,0.0,0.0,1078977223
781780,65.9,43.4,0.0,0.0,0.0,1079016492
781830,68.7,54.4,0.0,0.0,0.0,1079061022
781880,70.9,44.1,0.0,0.0,0.0,1079097109
781930,72.1,24.8,0.0,0.0,0.0,1079117455
781980,74.5,47.4,0.0,0.0,0.0,1079156273
782030,77.3,57.2,0.0,0.0,0.0,1079203106
782080,79.6,46.0,0.0,0.0,0.0,1079240804
782130,81.5,38.2,0.0,0.0,0.0,1079272108
782180,83.8,44.7,0.0,0.0,0.0,1079308767
782230,85.9,43.3,0.0,0.0,0.0,1079344258
782280,88.4,48.3,0.0,0.0,0.0,1079383848
782330,90.1,33.8,0.0,0.0,0.0,1079411561
782380,91.8,35.7,0.0,0.0,0.0,1079440790
782430,94.3,49.0,0.0,0.0,0.0,1079480911
782480,96.6,46.3,0.0,0.0,0.0,1079518827
782530,99.7,62.4,0.0,0.0,0.0,1079569943
782580,103.4,73.7,0.0,0.0,0.0,1079630301
782630,106.9,69.6,0.0,0.0,0.0,1079687297
782680,109.6,54.7,0.0,0.0,0.0,1079732109
782730,112.1,50.3,0.0,0.0,0.0,1079773308
782780,115.1,59.2,0.0,0.0,0.0,1079821809
782830,117.5,47.4,0.0,0.0,0.0,1079860674
782880,120.3,57.2,0.0,0.0,0.0,1079907540
782930,123.2,58.0,0.0,0.0,0.0,1079955092
782980,126.2,58.6,0.0,0.0,0.0,1080003125
783030,129.4,65.0,4.9,0.0,0.0,1080044844
783080,132.3,57.5,5.3,0.0,0.0,1080068408
783130,135.2,58.3,8.9,0.0,0.0,1080092276
783180,138.1,58.8,12.3,0.0,0.0,1080116356
783230,142.0,77.2,23.4,0.0,0.0,1080147958
783280,145.6,72.0,25.5,0.0,0.0,1080177452
783330,148.1,50.4,20.3,0.0,0.0,1080198098
783380,151.1,59.3,26.9,0.0,0.0,1080222380
783430,155.0,77.5,38.0,0.0,0.0,1080254124
783480,158.6,72.2,40.1,0.0,0.0,1080283717
783530,161.1,50.6,34.9,0.0,0.0,1080304432
783580,164.4,65.4,44.0,0.0,0.0,1080331221
783630,168.2,75.8,52.1,0.0,0.0,1080362261
783680,172.9,95.0,64.5,0.0,0.0,1080401192
783730,176.2,66.5,57.6,29.7,74.3,1080428444
783780,179.8,70.6,63.1,74.3,59.4,1080457351
783830,184.0,85.4,73.3,59.4,44.6,1080492331
783880,186.4,47.8,62.0,59.4,74.3,1080511902
783930,188.7,45.4,63.7,59.4,59.4,1080530517
783980,190.3,31.8,60.4,44.6,44.6,1080543547
784030,192.6,46.3,68.3,59.4,44.6,1080562499
784080,194.5,38.4,67.6,59.4,74.3,1080578223
784130,197.7,62.9,80.1,89.1,59.4,1080603975
784180,199.9,44.0,75.6,59.4,74.3,1080622002
784230,202.3,48.8,80.1,89.1,74.3,1080641993
784280,205.5,64.2,89.4,59.4,74.3,1080668275
784330,208.7,62.9,92.4,89.1,74.3,1080694045
784380,210.6,38.0,85.3,74.3,74.3,1080709627
784430,212.8,44.6,90.2,89.1,89.1,1080727907
784480,214.7,37.2,89.6,104.0,74.3,1080743160
784530,215.7,20.1,84.3,89.1,89.1,1080751380
784580,216.4,14.0,82.8,74.3,89.1,1080757134
784630,217.2,15.8,84.4,74.3,89.1,1080763619
784680,219.2,41.1,96.1,74.3,74.3,1080780447
784730,221.2,40.8,98.2,104.0,74.3,1080797142
784780,223.6,46.5,102.9,104.0,104.0,1080816201
784830,225.2,32.6,99.6,89.1,89.1,1080829542
784880,227.5,46.8,107.5,89.1,89.1,1080848711
784930,228.0,8.8,93.8,104.0,104.0,1080852299
784980,228.9,18.1,98.3,74.3,104.0,1080859726
785030,230.1,24.7,102.1,104.0,89.1,1080869840
785080,232.2,41.3,110.6,104.0,89.1,1080886750
785130,233.0,16.9,102.5,104.0,104.0,1080893672
785180,234.5,29.8,108.9,104.0,104.0,1080905891
785230,240.1,110.9,145.2,89.1,118.8,1080951307
785280,240.6,11.6,109.0,118.8,118.8,1080956065
785330,242.6,38.1,121.0,133.7,104.0,1080971684
785380,243.0,8.7,110.5,104.0,118.8,1080975244
785430,243.6,12.1,112.4,104.0,118.8,1080980194
785480,244.6,20.5,116.7,104.0,118.8,1080988574
785530,245.6,20.3,117.8,104.0,104.0,1080996898
785580,245.7,2.2,111.2,133.7,104.0,1080997809
785630,247.3,31.6,123.8,118.8,133.7,1081010735
785680,247.2,-1.9,111.3,89.1,104.0,1081009953
785730,246.3,-19.3,103.7,118.8,133.7,1081002032
785780,246.8,10.5,115.4,104.0,104.0,1081006319
785830,248.9,43.3,130.0,104.0,104.0,1081024064
785880,249.6,12.3,119.2,133.7,118.8,1081029114
785930,250.9,26.6,126.0,104.0,133.7,1081040021
785980,252.1,24.6,126.6,133.7,133.7,1081050114
786030,253.6,29.2,130.0,118.8,104.0,1081062094
786080,253.7,2.5,120.1,118.8,118.8,1081063107
786130,254.4,13.7,125.1,133.7,133.7,1081068732
786180,254.0,-8.4,116.4,118.8,118.8,1081065296
786230,254.0,0.1,119.6,118.8,133.7,1081065349
786280,256.4,48.1,140.1,118.8,104.0,1081083451
786330,256.6,3.7,123.8,133.7,133.7,1081084201
786380,259.4,56.6,146.6,118.8,133.7,1081095786
786430,257.5,-38.4,109.2,148.5,133.7,1081087920
786480,257.9,9.1,127.3,118.8,104.0,1081089787
786530,258.6,12.4,129.2,104.0,118.8,1081092323
786580,258.4,-3.3,123.2,133.7,118.8,1081091640
786630,260.1,33.7,138.8,133.7,133.7,1081098535
786680,261.3,23.6,136.4,133.7,133.7,1081103362
786730,261.8,10.5,132.1,133.7,118.8,1081105512
786780,261.2,-10.7,123.7,133.7,133.7,1081103330
786830,261.5,4.5,129.6,133.7,118.8,1081104260
786880,260.1,-26.8,116.4,118.8,133.7,1081098768
786930,261.9,35.2,141.4,118.8,118.8,1081105982
786980,262.2,6.7,131.2,148.5,133.7,1081107346
787030,262.2,0.0,128.7,118.8,118.8,1081107346
787080,264.3,40.7,146.1,148.5,133.7,1081115673
787130,264.3,0.0,131.0,118.8,133.7,1081115673
787180,266.6,46.5,150.8,148.5,148.5,1081125189
787230,266.6,0.0,133.6,118.8,133.7,1081125189
787280,264.0,-51.5,111.6,163.4,133.7,1081114646
787330,264.0,0.0,130.7,104.0,104.0,1081114646
787380,266.4,48.0,151.2,118.8,148.5,1081124470
787430,266.4,0.0,133.4,148.5,133.7,1081124470
787480,268.1,33.6,147.7,148.5,148.5,1081131346
787530,268.4,5.5,137.6,133.7,133.7,1081132474
787580,269.2,15.9,142.3,148.5,133.7,1081135720
787630,270.9,35.1,151.4,133.7,133.7,1081142908
787680,271.5,12.6,143.7,133.7,133.7,1081145482
787730,270.5,-21.2,130.0,163.4,133.7,1081141140
787780,268.2,-44.8,118.8,133.7,133.7,1081131956
787830,270.3,40.6,152.7,133.7,118.8,1081140273
787880,270.5,4.4,139.6,133.7,118.8,1081141180
787930,272.7,45.1,157.2,163.4,163.4,1081150416
787980,272.2,-10.4,136.0,163.4,133.7,1081148280
788030,273.7,28.7,152.1,133.7,133.7,1081154157
788080,275.6,38.1,157.7,148.5,148.5,1081161958
788130,277.5,38.7,160.1,148.5,148.5,1081169876
788180,277.0,-8.9,141.9,163.4,148.5,1081168046
788230,276.1,-18.3,137.4,148.5,163.4,1081164307
788280,277.0,17.2,151.6,118.8,118.8,1081167834
788330,278.2,24.1,155.4,148.5,148.5,1081172761
788380,277.5,-13.2,140.9,163.4,178.2,1081170065
788430,275.9,-33.2,131.6,133.7,148.5,1081163263
788480,276.5,12.8,149.4,133.7,118.8,1081165874
788530,280.6,80.9,179.2,133.7,163.4,1081182448
788580,283.7,62.6,175.9,163.4,163.4,1081195278
788630,284.1,7.9,156.0,178.2,178.2,1081196887
788680,284.7,11.5,158.0,148.5,178.2,1081199241
788730,285.1,8.0,157.1,148.5,133.7,1081200890
788780,284.4,-12.4,148.9,133.7,163.4,1081198357
788830,282.8,-32.7,139.5,163.4,163.4,1081191669
788880,284.1,25.1,162.4,133.7,148.5,1081196818
788930,283.4,-12.4,147.7,133.7,163.4,1081194278
788980,282.4,-20.7,143.5,163.4,148.5,1081190042
789030,282.6,3.5,152.7,133.7,163.4,1081190764
789080,283.6,20.5,160.1,148.5,148.5,1081194955
789130,286.7,62.3,179.1,148.5,178.2,1081207720
789180,289.2,49.6,177.2,163.4,163.4,1081217884
789230,295.4,124.7,212.0,163.4,178.2,1081243431
789280,296.5,21.3,174.8,193.1,207.9,1081247796
789330,295.2,-27.1,155.3,178.2,178.2,1081242251
789380,297.5,47.0,185.5,148.5,148.5,1081251886
789430,298.3,14.9,174.4,163.4,163.4,1081254944
789480,295.8,-49.5,147.7,178.2,193.1,1081244797
789530,297.3,31.3,179.5,163.4,148.5,1081251210
789580,295.1,-44.1,149.0,163.4,163.4,1081242183
789630,294.5,-12.9,159.9,163.4,163.4,1081239550
789680,294.9,9.0,168.5,163.4,163.4,1081241394
789730,301.0,120.3,216.5,163.4,148.5,1081266032
789780,304.0,60.2,197.6,207.9,193.1,1081278363
789830,304.6,12.1,180.4,193.1,207.9,1081280851
789880,304.4,-3.5,174.4,193.1,178.2,1081280135
789930,309.1,93.6,215.6,148.5,148.5,1081299294
789980,309.4,5.5,183.3,193.1,193.1,1081300418
790030,310.5,21.8,190.5,222.8,178.2,1081304891
790080,312.7,45.3,201.8,193.1,163.4,1081314166
790130,308.0,-94.3,144.7,193.1,193.1,1081294854
790180,307.1,-18.0,172.0,178.2,148.5,1081291165
790230,305.9,-24.6,168.2,178.2,148.5,1081286126
790280,306.2,6.8,180.2,178.2,163.4,1081287514
790330,307.3,22.7,187.4,178.2,163.4,1081292171
790380,306.9,-8.1,175.5,193.1,163.4,1081290517
790430,306.7,-5.7,176.1,178.2,178.2,1081289358
790480,308.3,32.0,191.9,178.2,163.4,1081295920
790530,311.2,58.4,204.9,178.2,178.2,1081307886
790580,311.1,-1.1,182.8,207.9,193.1,1081307661
790630,316.2,101.2,226.4,178.2,178.2,1081328393
790680,317.3,22.9,198.6,207.9,193.1,1081333075
790730,318.4,22.0,199.5,193.1,222.8,1081337581
790780,321.9,69.4,221.0,178.2,207.9,1081351795
790830,321.6,-5.4,192.9,222.8,222.8,1081350685
790880,319.9,-33.8,180.5,207.9,207.9,1081343764
790930,323.0,60.3,218.8,163.4,178.2,1081356123
790980,325.7,54.2,219.5,207.9,222.8,1081367231
791030,325.8,2.0,200.2,222.8,222.8,1081367635
791080,326.4,13.4,205.2,193.1,207.9,1081370374
791130,327.2,15.4,206.8,193.1,222.8,1081373521
791180,328.3,22.8,210.8,193.1,193.1,1081378182
791230,328.5,3.9,204.0,222.8,207.9,1081378986
791280,328.4,-3.3,201.2,193.1,222.8,1081378321
791330,328.3,-2.3,201.4,193.1,193.1,1081377855
791380,331.2,58.4,227.2,207.9,207.9,1081389817
791430,330.2,-19.1,197.4,207.9,237.6,1081385902
791480,329.9,-7.4,201.3,207.9,207.9,1081384390
791530,331.7,36.8,219.8,207.9,193.1,1081391934
791580,331.8,1.8,206.9,207.9,193.1,1081392299
791630,331.6,-4.8,204.2,222.8,193.1,1081391326
791680,335.3,74.7,237.8,207.9,207.9,1081406619
791730,337.3,40.3,227.3,237.6,207.9,1081414867
791780,337.5,4.2,214.1,237.6,207.9,1081415725
791830,335.9,-33.1,198.5,222.8,207.9,1081408953
791880,333.2,-53.1,188.0,207.9,193.1,1081398069
791930,334.3,22.8,217.5,207.9,193.1,1081402737
791980,334.8,10.0,213.3,207.9,193.1,1081404777
792030,337.0,43.0,227.9,222.8,222.8,1081413577
792080,335.8,-23.9,201.8,193.1,222.8,1081408678
792130,336.2,7.3,213.8,222.8,207.9,1081410164
792180,335.5,-12.9,205.5,207.9,207.9,1081407518
792230,333.6,-39.0,193.7,207.9,222.8,1081399522
792280,336.7,62.7,234.9,193.1,207.9,1081412356
792330,336.2,-10.1,207.3,207.9,222.8,1081410281
792380,337.3,22.9,220.9,207.9,237.6,1081414973
792430,338.4,22.0,221.8,207.9,207.9,1081419486
792480,341.0,51.4,235.5,222.8,237.6,1081430017
792530,341.3,6.0,219.0,237.6,237.6,1081431246
792580,340.3,-19.8,208.3,207.9,222.8,1081427190
792630,339.9,-7.9,212.3,207.9,193.1,1081425580
792680,341.1,24.5,225.7,207.9,222.8,1081430597
792730,340.2,-18.9,208.6,207.9,222.8,1081426736
792780,341.0,16.8,222.7,222.8,222.8,1081430178
792830,340.4,-12.2,211.3,222.8,222.8,1081427671
792880,340.6,3.4,217.3,193.1,222.8,1081428375
792930,343.7,62.4,242.7,207.9,222.8,1081441155
792980,341.4,-46.3,199.7,237.6,237.6,1081431669
793030,343.7,45.6,236.4,207.9,237.6,1081441003
793080,342.6,-22.1,210.0,222.8,207.9,1081436478
793130,343.9,26.5,229.5,222.8,237.6,1081441912
793180,344.8,18.6,227.6,207.9,222.8,1081445716
793230,342.2,-53.0,198.1,222.8,252.5,1081434862
793280,343.6,28.9,230.1,193.1,207.9,1081440781
793330,341.6,-39.8,202.4,207.9,237.6,1081432636
793380,342.6,20.2,225.8,207.9,207.9,1081436765
793430,343.7,20.1,226.9,222.8,222.8,1081440884
793480,341.1,-51.9,197.2,207.9,237.6,1081430251
793530,339.5,-30.3,203.6,222.8,207.9,1081424036
793580,337.9,-33.2,200.6,193.1,193.1,1081417228
793630,338.5,12.7,218.4,207.9,207.9,1081419836
793680,338.7,2.9,214.9,237.6,178.2,1081420432
793730,339.7,20.0,222.4,207.9,222.8,1081424536
793780,342.2,50.0,236.3,222.8,222.8,1081434782
793830,342.7,11.0,222.5,237.6,237.6,1081437038
793880,341.9,-16.3,211.4,222.8,207.9,1081433703
793930,341.6,-5.4,215.2,222.8,207.9,1081432596
793980,339.9,-33.8,202.7,207.9,237.6,1081425678
794030,339.4,-11.6,210.3,207.9,207.9,1081423293
794080,339.4,0.0,214.6,193.1,193.1,1081423293
794130,339.3,-2.2,213.7,252.5,237.6,1081422852
794180,339.3,0.0,214.5,178.2,178.2,1081422852
794230,340.1,16.5,221.5,252.5,252.5,1081426230
794280,340.1,0.0,215.4,193.1,178.2,1081426230
794330,339.5,-12.5,210.1,222.8,252.5,1081423679
794380,339.5,0.0,214.7,207.9,178.2,1081423679
794430,341.4,39.3,231.5,222.8,222.8,1081431724
794480,341.4,0.0,216.9,193.1,207.9,1081431724
794530,341.9,9.5,221.0,267.3,222.8,1081433669
794580,342.5,12.6,222.8,207.9,222.8,1081436259
794630,341.8,-15.1,211.7,207.9,207.9,1081433157
794680,346.0,85.4,253.8,222.8,207.9,1081450647
794730,346.6,11.8,227.1,237.6,237.6,1081453059
794780,347.3,14.2,228.8,252.5,237.6,1081455977
794830,347.8,10.0,227.8,222.8,222.8,1081458019
794880,345.5,-47.0,204.0,207.9,222.8,1081448389
794930,345.0,-8.9,217.6,222.8,207.9,1081446563
794980,346.5,29.8,233.7,207.9,207.9,1081452658
795030,347.0,8.8,226.4,237.6,222.8,1081454467
795080,348.2,24.2,233.4,222.8,237.6,1081459420
795130,346.9,-25.1,213.7,237.6,222.8,1081454285
795180,346.0,-17.6,215.6,207.9,222.8,1081450690
795230,345.7,-6.3,219.4,222.8,222.8,1081449403
795280,347.0,25.6,232.7,222.8,207.9,1081454646
795330,347.3,5.9,225.7,222.8,222.8,1081455859
795380,348.4,22.1,232.9,222.8,237.6,1081460394
795430,347.4,-20.5,216.0,237.6,222.8,1081456195
795480,345.5,-38.3,207.2,222.8,207.9,1081448341
795530,344.1,-26.8,210.0,193.1,222.8,1081442844
795580,342.6,-30.8,206.8,222.8,207.9,1081436538
795630,340.9,-33.6,203.9,207.9,207.9,1081429666
795680,339.7,-23.5,206.3,222.8,222.8,1081424856
795730,338.9,-16.4,208.0,193.1,207.9,1081421488
795780,339.5,12.5,219.5,207.9,193.1,1081424046
795830,337.6,-39.3,198.1,237.6,222.8,1081416007
795880,337.4,-3.5,211.2,207.9,207.9,1081415294
795930,336.7,-14.4,206.3,193.1,207.9,1081412338
795980,336.5,-4.1,209.9,207.9,207.9,1081411497
796030,335.7,-14.9,205.1,207.9,207.9,1081408451
796080,333.7,-40.4,193.3,207.9,222.8,1081400175
796130,333.5,-4.3,206.5,207.9,193.1,1081399297
796180,333.1,-9.0,204.3,193.1,207.9,1081397453
796230,332.7,-6.3,204.9,207.9,207.9,1081396163
796280,331.9,-16.4,200.2,222.8,207.9,1081392802
796330,331.3,-11.5,201.4,207.9,193.1,1081390449
796380,330.6,-14.0,199.7,178.2,207.9,1081387573
796430,327.1,-69.8,175.1,222.8,193.1,1081373272
796480,326.5,-12.9,195.5,193.1,193.1,1081370635
796530,327.3,15.0,206.7,193.1,193.1,1081373703
796580,326.3,-19.5,192.8,207.9,207.9,1081369707
796630,325.9,-7.7,196.8,193.1,207.9,1081368139
796680,322.3,-71.4,169.2,207.9,193.1,1081353524
796730,322.5,4.0,197.4,178.2,178.2,1081354353
796780,323.3,14.8,202.2,193.1,193.1,1081357391
796830,320.8,-49.6,175.5,193.1,207.9,1081347230
796880,320.3,-10.7,189.4,193.1,193.1,1081345032
796930,318.1,-43.5,174.8,178.2,178.2,1081336121
796980,315.1,-60.5,165.1,178.2,193.1,1081323739
797030,315.6,11.7,192.5,193.1,178.2,1081326131
797080,313.6,-39.8,171.2,178.2,178.2,1081317974
797130,314.7,20.1,194.6,163.4,193.1,1081322096
797180,313.6,-21.9,177.8,207.9,193.1,1081317608
797230,314.6,20.7,194.7,193.1,178.2,1081321839
797280,312.3,-45.5,167.6,178.2,193.1,1081312513
797330,310.1,-43.9,165.8,178.2,178.2,1081303527
797380,308.9,-24.7,171.5,178.2,148.5,1081298465
797430,307.4,-29.3,168.2,163.4,178.2,1081292465
797480,305.2,-44.5,160.0,178.2,178.2,1081283349
797530,304.5,-13.2,171.0,163.4,163.4,1081280655
797580,304.4,-3.2,174.5,178.2,163.4,1081279997
797630,303.4,-20.2,167.0,178.2,178.2,1081275851
797680,299.4,-80.2,140.3,163.4,178.2,1081259431
797730,299.8,9.9,174.3,163.4,163.4,1081261455
797780,299.3,-11.1,165.9,163.4,148.5,1081259185
797830,298.0,-25.8,159.0,163.4,178.2,1081253909
797880,298.3,6.0,171.1,178.2,178.2,1081255131
797930,297.0,-25.8,157.9,163.4,163.4,1081249843
797980,297.6,11.9,172.6,163.4,148.5,1081252285
798030,294.7,-57.7,143.5,178.2,178.2,1081240478
798080,293.3,-28.4,152.8,148.5,163.4,1081234670
798130,293.8,10.2,167.7,148.5,148.5,1081236749
798180,293.0,-16.9,156.7,178.2,163.4,1081233289
798230,291.2,-35.8,147.7,163.4,163.4,1081225952
798280,291.7,10.9,165.6,148.5,163.4,1081228189
798330,289.1,-52.4,139.2,148.5,163.4,1081217466
798380,287.6,-30.6,145.6,163.4,148.5,1081211189
798430,286.5,-21.5,147.8,148.5,133.7,1081206796
798480,285.8,-15.0,149.3,148.5,163.4,1081203720
798530,283.7,-40.5,137.6,148.5,148.5,1081195423
798580,284.1,7.6,155.9,163.4,133.7,1081196988
798630,282.9,-24.7,142.6,133.7,148.5,1081191940
798680,282.6,-5.3,149.5,148.5,163.4,1081190863
798730,279.7,-57.7,126.8,163.4,148.5,1081179050
798780,278.6,-22.4,138.7,133.7,118.8,1081174468
798830,278.4,-3.7,145.4,133.7,133.7,1081173718
798880,277.4,-20.6,138.0,148.5,163.4,1081169506
798930,276.4,-20.4,136.9,133.7,148.5,1081165329
798980,274.8,-32.3,130.7,133.7,133.7,1081158719
799030,273.3,-28.6,130.5,148.5,133.7,1081152863
799080,272.6,-14.0,135.1,118.8,148.5,1081149993
799130,270.0,-51.8,118.2,148.5,133.7,1081139382
799180,269.7,-6.3,134.7,133.7,133.7,1081138099
799230,268.3,-28.4,125.0,118.8,118.8,1081132285
799280,265.5,-55.9,111.6,133.7,148.5,1081120842
799330,265.1,-9.1,128.5,133.7,118.8,1081118977
799380,263.8,-24.4,121.5,118.8,118.8,1081113984
799430,263.0,-17.1,123.2,118.8,133.7,1081110490
799480,259.1,-77.9,96.3,133.7,133.7,1081094527
799530,258.8,-6.6,122.4,118.8,104.0,1081093183
799580,257.6,-22.6,115.2,104.0,104.0,1081088556
799630,257.4,-3.8,122.0,118.8,133.7,1081087775
799680,255.8,-32.7,109.4,148.5,133.7,1081080312
799730,255.0,-16.9,114.4,104.0,104.0,1081073402
799780,252.9,-41.8,102.8,104.0,118.8,1081056277
799830,252.0,-17.3,110.9,118.8,118.8,1081049205
799880,251.4,-12.1,112.2,118.8,104.0,1081044255
799930,249.5,-38.5,100.2,118.8,118.8,1081028501
799980,249.3,-2.9,113.3,104.0,104.0,1081027304
800030,247.1,-44.0,95.6,104.0,104.0,1081009263
800080,245.6,-30.8,98.7,104.0,118.8,1080996635
800130,243.3,-45.6,90.7,104.0,89.1,1080977964
800180,242.6,-13.9,101.7,104.0,104.0,1080972268
800230,242.7,2.3,107.8,118.8,89.1,1080973195
800280,241.6,-22.4,97.4,104.0,118.8,1080964014
800330,239.6,-39.7,88.8,89.1,104.0,1080947757
800380,238.5,-21.8,94.2,74.3,89.1,1080938835
800430,237.8,-15.2,95.8,104.0,118.8,1080932589
800480,236.6,-22.7,91.8,118.8,89.1,1080923302
800530,235.3,-27.9,88.3,89.1,104.0,1080911885
800580,233.1,-43.5,80.1,89.1,104.0,1080894064
800630,231.9,-24.5,85.8,89.1,74.3,1080884046
800680,231.3,-11.1,90.1,74.3,89.1,1080879491
800730,230.3,-19.8,85.8,104.0,104.0,1080871388
800780,229.0,-25.8,82.1,89.1,89.1,1080860800
800830,226.9,-42.1,73.8,104.0,74.3,1080843558
800880,223.9,-59.5,64.0,74.3,89.1,1080819201
800930,224.3,6.4,88.8,74.3,59.4,1080821812
800980,221.2,-61.5,60.1,89.1,89.1,1080796606
801030,219.9,-25.1,72.3,74.3,89.1,1080786334
801080,218.7,-23.6,71.5,74.3,59.4,1080776687
801130,218.7,0.0,80.3,74.3,59.4,1080776687
801180,217.3,-28.5,68.1,104.0,104.0,1080765018
801230,217.3,0.0,78.7,74.3,74.3,1080765018
801280,214.5,-55.9,54.8,74.3,74.3,1080742105
801330,214.5,0.0,75.6,59.4,59.4,1080742105
801380,212.6,-39.2,58.9,74.3,74.3,1080726065
801430,212.6,0.0,73.4,74.3,74.3,1080726065
801480,210.0,-51.4,51.5,74.3,59.4,1080705007
801530,210.0,0.0,70.5,59.4,44.6,1080705007
801580,206.1,-78.0,37.2,89.1,74.3,1080673063
801630,203.7,-48.6,45.5,59.4,74.3,1080653160
801680,202.6,-22.0,54.1,59.4,44.6,1080644143
801730,200.6,-39.4,45.4,44.6,59.4,1080628001
801780,198.9,-33.6,45.7,59.4,44.6,1080614244
801830,196.8,-41.5,40.5,44.6,44.6,1080597241
801880,195.4,-29.1,43.5,44.6,59.4,1080585339
801930,193.8,-32.3,40.5,59.4,44.6,1080572092
801980,192.9,-16.6,45.4,44.6,29.7,1080565277
802030,191.8,-23.6,41.4,59.4,59.4,1080555591
802080,190.9,-16.6,43.2,44.6,44.6,1080548811
802130,188.6,-47.6,29.0,59.4,44.6,1080529320
802180,186.6,-39.3,29.9,44.6,44.6,1080513218
802230,185.2,-27.5,32.7,44.6,44.6,1080501947
802280,183.6,-31.3,29.6,44.6,44.6,1080489142
802330,183.5,-3.9,39.5,44.6,44.6,1080487551
802380,183.0,-8.7,37.3,44.6,44.6,1080483980
802430,182.1,-18.1,32.8,44.6,44.6,1080476565
802480,180.9,-24.7,28.9,44.6,29.7,1080466459
802530,179.7,-23.3,28.2,29.7,44.6,1080456928
802580,177.4,-46.3,17.0,44.6,29.7,1080437968
802630,176.7,-14.4,28.1,44.6,29.7,1080432068
802680,175.3,-28.1,21.4,44.6,29.7,1080420566
802730,173.4,-37.7,15.8,44.6,44.6,1080405142
802780,172.7,-14.4,23.6,14.9,44.6,1080399260
802830,171.9,-16.1,22.1,0.0,44.6,1080392685
802880,171.9,0.8,28.4,0.0,44.6,1080392998
802930,171.3,-11.5,23.2,0.0,44.6,1080388302
802980,170.6,-14.0,21.5,0.0,44.6,1080382557
803030,169.8,-15.8,19.9,0.0,29.7,1080376077
803080,169.0,-17.1,18.5,0.0,44.6,1080369084
803130,168.7,-6.0,22.3,0.0,0.0,1080366647
803180,168.5,-4.2,22.8,0.0,0.0,1080364941
803230,168.6,3.1,25.6,0.0,0.0,1080366204
803280,168.4,-3.8,22.8,0.0,0.0,1080364631
803330,168.3,-2.7,23.1,0.0,0.0,1080363529
803380,168.5,4.1,25.9,0.0,0.0,1080365216
803430,168.1,-9.1,20.4,0.0,0.0,1080361481
803480,167.7,-6.4,21.1,0.0,0.0,1080358867
803530,168.1,7.5,26.7,0.0,0.0,1080361953
803580,168.7,11.3,28.7,0.0,0.0,1080366570
803630,168.5,-4.1,22.8,0.0,0.0,1080364887
803680,168.6,3.1,25.6,0.0,0.0,1080366166
803730,168.4,-3.8,22.8,0.0,0.0,1080364604
803780,168.9,9.3,28.2,59.4,0.0,1080368426
803830,168.6,-5.5,22.4,74.3,14.9,1080366186
803880,167.8,-15.8,17.7,44.6,59.4,1080359703
803930,167.0,-17.1,16.3,44.6,59.4,1080352707
803980,165.8,-24.0,12.4,59.4,59.4,1080342895
804030,164.4,-28.8,9.0,29.7,44.6,1080331111
804080,162.7,-32.1,6.0,29.7,44.6,1080317947
804130,161.3,-28.5,5.7,29.7,44.6,1080306275
804180,160.9,-7.9,12.9,44.6,59.4,1080303020
804230,160.6,-5.6,13.5,44.6,-14.9,1080300741
