time_ms,dist_mm,target_mmps,speedA_mmps,speedB_mmps,pwmA,pwmB
975868,272.8,27.1,150.6,163.4,118.8,1081150812
975918,272.0,-17.0,133.3,148.5,148.5,1081147328
975968,271.7,-5.9,137.1,118.8,163.4,1081146118
976018,272.4,13.9,145.2,148.5,118.8,1081148958
976068,272.3,-2.3,139.0,133.7,133.7,1081148488
976118,273.7,28.4,152.0,133.7,148.5,1081154303
976168,274.4,13.9,147.4,148.5,148.5,1081157145
976218,273.1,-26.3,131.0,148.5,148.5,1081151761
976268,273.0,-0.4,140.6,133.7,133.7,1081151679
976318,272.4,-12.3,135.5,133.7,133.7,1081149164
976368,273.2,15.4,146.7,133.7,163.4,1081152319
976418,274.9,34.8,155.8,148.5,133.7,1081159442
976468,274.7,-5.7,140.5,148.5,148.5,1081158285
976518,275.4,14.0,148.6,133.7,148.5,1081161161
976568,274.7,-14.2,137.3,148.5,148.5,1081158259
976618,273.9,-15.9,135.8,148.5,133.7,1081154999
976668,273.6,-5.1,139.5,133.7,133.7,1081153945
976718,275.2,32.4,155.2,133.7,133.7,1081160581
976768,276.1,16.7,150.3,163.4,163.4,1081163997
976818,276.3,5.7,146.5,148.5,148.5,1081165159
976868,276.8,10.0,148.7,133.7,133.7,1081167202
976918,278.4,31.0,158.2,148.5,148.5,1081173547
976968,279.5,21.7,156.0,163.4,163.4,1081177988
977018,278.1,-26.8,136.5,148.5,163.4,1081172496
977068,278.7,11.2,151.2,148.5,133.7,1081174795
977118,279.4,13.9,153.0,148.5,133.7,1081177633
977168,280.2,15.7,154.5,148.5,148.5,1081180849
977218,280.1,-1.0,148.3,148.5,163.4,1081180642
977268,279.5,-12.7,143.2,148.5,148.5,1081178040
977318,279.6,3.1,149.3,148.5,133.7,1081178676
977368,279.4,-3.8,146.5,148.5,133.7,1081177892
977418,279.3,-2.7,146.8,148.5,163.4,1081177343
977468,279.5,4.1,149.5,133.7,163.4,1081178188
977518,281.2,32.9,162.0,148.5,133.7,1081184924
977568,282.6,29.0,162.2,163.4,148.5,1081190867
977618,282.1,-9.7,147.3,163.4,163.4,1081188884
977668,280.9,-24.8,140.3,148.5,163.4,1081183809
977718,280.6,-5.3,147.2,133.7,148.5,1081182714
977768,281.3,14.3,155.3,148.5,133.7,1081185634
977818,280.3,-20.0,141.5,163.4,163.4,1081181534
977868,282.0,34.0,163.4,133.7,148.5,1081188495
977918,283.2,23.8,160.9,163.4,133.7,1081193367
977968,283.5,4.7,154.1,148.5,163.4,1081194320
978018,283.6,3.3,153.8,163.4,148.5,1081194987
978068,284.6,20.3,161.2,163.4,163.4,1081199140
978118,285.9,26.2,164.9,148.5,148.5,1081204505
978168,287.8,36.3,170.6,163.4,148.5,1081211947
978218,288.1,7.4,160.3,178.2,163.4,1081213470
978268,288.1,-0.8,157.2,148.5,178.2,1081213307
978318,290.5,47.4,177.8,148.5,148.5,1081223024
978368,291.2,15.2,166.7,178.2,163.4,1081226139
978418,292.1,16.6,168.1,163.4,178.2,1081229548
978468,293.8,35.7,177.2,148.5,163.4,1081236850
978518,293.3,-11.0,159.2,178.2,163.4,1081234589
978568,293.2,-1.7,162.6,178.2,163.4,1081234234
978618,293.7,10.8,167.8,148.5,178.2,1081236444
978668,293.8,1.6,164.5,178.2,163.4,1081236762
978718,293.6,-4.9,161.8,163.4,148.5,1081235756
978768,294.0,8.6,167.3,148.5,178.2,1081237509
978818,295.2,24.0,174.4,178.2,163.4,1081242422
978868,297.8,52.8,188.0,178.2,163.4,1081253235
978918,298.5,13.0,173.9,163.4,178.2,1081255888
978968,298.6,3.1,170.4,178.2,178.2,1081256517
979018,299.0,8.1,172.8,178.2,178.2,1081258186
979068,299.3,5.7,172.2,163.4,163.4,1081259354
979118,301.0,34.0,184.6,163.4,163.4,1081266316
979168,301.3,5.8,174.4,193.1,178.2,1081267502
979218,302.4,22.1,181.7,178.2,178.2,1081272019
979268,305.3,57.4,198.0,178.2,163.4,1081283783
979318,304.9,-7.8,173.4,178.2,193.1,1081282187
979368,304.9,0.5,176.5,193.1,193.1,1081282299
979418,305.3,6.4,179.0,163.4,163.4,1081283606
979468,307.9,52.5,199.0,163.4,178.2,1081294351
979518,309.4,30.7,192.7,207.9,193.1,1081300644
979568,309.3,-2.5,180.2,193.1,193.1,1081300134
979618,311.6,46.3,200.9,163.4,178.2,1081309607
979668,312.3,14.4,189.9,207.9,193.1,1081312552
979718,312.3,0.0,184.5,163.4,163.4,1081312552
979768,314.0,34.1,199.1,207.9,222.8,1081319529
979818,314.0,0.0,186.4,178.2,178.2,1081319529
979868,317.6,71.8,217.1,207.9,193.1,1081334243
979918,317.6,0.0,190.4,178.2,193.1,1081334243
979968,320.4,56.3,214.4,222.8,207.9,1081345771
980018,320.4,0.0,193.5,178.2,178.2,1081345771
980068,319.4,-20.6,184.8,222.8,222.8,1081341553
980118,319.4,0.0,192.4,163.4,193.1,1081341553
980168,320.2,15.6,199.1,207.9,178.2,1081344745
980218,323.1,58.9,218.4,178.2,207.9,1081356809
980268,325.2,41.2,214.2,207.9,207.9,1081365254
980318,326.0,16.9,206.0,207.9,207.9,1081368708
980368,326.6,11.8,204.8,207.9,207.9,1081371126
980418,327.6,20.3,209.1,193.1,193.1,1081375276
980468,328.3,14.2,207.6,193.1,193.1,1081378181
980518,326.4,-38.1,186.1,222.8,222.8,1081370384
980568,326.9,9.4,204.2,207.9,193.1,1081372299
980618,327.5,12.5,206.1,178.2,178.2,1081374869
980668,327.4,-3.2,200.1,222.8,207.9,1081374209
980718,329.4,39.7,218.3,207.9,207.9,1081382350
980768,332.0,51.8,225.6,193.1,193.1,1081392963
980818,331.7,-5.7,203.9,222.8,237.6,1081391791
980868,332.4,14.0,212.0,207.9,207.9,1081394657
980918,332.0,-8.2,203.3,207.9,207.9,1081392976
980968,331.1,-17.7,198.8,207.9,193.1,1081389342
981018,332.8,35.6,220.6,193.1,207.9,1081396629
981068,334.7,36.9,223.1,222.8,207.9,1081404188
981118,334.2,-10.2,205.1,207.9,207.9,1081402106
981168,333.5,-13.1,203.3,207.9,222.8,1081399419
981218,335.8,44.8,227.3,207.9,207.9,1081408598
981268,337.0,25.4,221.5,222.8,193.1,1081413795
981318,338.5,29.8,224.8,222.8,237.6,1081419890
981368,336.0,-51.2,191.9,222.8,222.8,1081409411
981418,336.0,0.2,210.9,207.9,178.2,1081409448
981468,335.4,-11.9,205.8,178.2,222.8,1081407017
981518,337.7,45.7,229.7,207.9,207.9,1081416374
981568,336.9,-16.0,205.9,237.6,222.8,1081413094
981618,338.1,24.8,222.4,193.1,207.9,1081418170
981668,338.1,-0.6,213.0,222.8,222.8,1081418037
981718,337.8,-6.5,210.4,207.9,207.9,1081416716
981768,340.2,49.5,234.0,222.8,207.9,1081426850
981818,341.1,16.6,222.7,222.8,237.6,1081430257
981868,341.0,-0.4,216.4,222.8,222.8,1081430185
981918,340.7,-6.2,213.8,207.9,222.8,1081428905
981968,340.5,-4.4,214.3,222.8,207.9,1081428009
982018,340.7,2.9,217.2,222.8,207.9,1081428611
982068,341.1,8.1,219.5,207.9,222.8,1081430261
982118,341.6,11.6,221.5,222.8,207.9,1081432645
982168,341.4,-3.9,215.5,222.8,237.6,1081431856
982218,343.4,39.3,233.7,222.8,207.9,1081439906
982268,346.0,51.5,241.1,222.8,207.9,1081450456
982318,345.4,-11.9,216.9,222.8,237.6,1081448010
982368,348.6,63.6,248.5,237.6,222.8,1081461044
982418,348.4,-3.5,223.4,252.5,237.6,1081460337
982468,346.8,-32.4,210.9,207.9,222.8,1081453698
982518,348.0,25.3,233.7,207.9,222.8,1081458881
982568,350.1,41.7,242.1,237.6,222.8,1081467425
982618,350.1,-0.8,226.3,222.8,252.5,1081467261
982668,350.1,-0.6,226.3,237.6,222.8,1081467147
982718,353.3,65.6,254.6,207.9,237.6,1081480583
982768,350.5,-56.1,206.3,237.6,222.8,1081469099
982818,351.6,20.7,235.9,252.5,207.9,1081473349
982868,351.7,2.5,229.3,207.9,237.6,1081473866
982918,354.8,61.8,254.8,237.6,237.6,1081486515
982968,354.6,-4.8,229.8,237.6,237.6,1081485540
983018,354.1,-9.3,227.6,237.6,237.6,1081483628
983068,357.1,59.5,256.4,237.6,237.6,1081495807
983118,355.5,-30.4,221.4,252.5,237.6,1081489586
983168,353.3,-45.3,213.3,222.8,222.8,1081480317
983218,352.9,-7.7,226.9,207.9,222.8,1081478743
983268,352.0,-17.4,222.3,222.8,222.8,1081475184
983318,355.9,77.8,262.0,237.6,237.6,1081491125
983368,356.8,18.5,241.0,237.6,237.6,1081494910
983418,359.6,54.9,257.6,237.6,252.5,1081506162
983468,361.8,44.5,256.1,252.5,252.5,1081515267
983518,358.6,-64.9,211.9,252.5,252.5,1081501979
983568,360.5,38.6,252.5,222.8,207.9,1081509881
983618,361.5,21.0,247.1,237.6,237.6,1081514184
983668,356.9,-93.3,199.5,252.5,252.5,1081495078
983718,354.2,-53.3,211.4,222.8,207.9,1081484161
983768,350.9,-67.3,202.4,237.6,193.1,1081470375
983818,345.2,-113.1,179.1,237.6,222.8,1081447208
983868,340.9,-85.2,184.8,178.2,207.9,1081429762
983918,344.0,60.4,242.2,163.4,193.1,1081442126
983968,342.2,-35.7,204.5,237.6,222.8,1081434807
984018,341.5,-13.0,212.2,222.8,207.9,1081432140
984068,341.7,2.9,218.3,222.8,207.9,1081432732
984118,340.3,-28.0,205.2,222.8,207.9,1081427002
984168,337.2,-61.6,189.3,207.9,222.8,1081414389
984218,336.8,-7.1,209.2,193.1,207.9,1081412933
984268,334.5,-47.0,191.8,193.1,193.1,1081403312
984318,336.7,45.1,228.5,193.1,207.9,1081412552
984368,336.5,-4.4,209.8,237.6,222.8,1081411647
984418,336.4,-3.1,210.1,222.8,222.8,1081411014
984468,334.2,-44.2,192.4,222.8,193.1,1081401969
984518,332.6,-30.9,195.6,193.1,207.9,1081395637
984568,333.0,8.4,210.7,207.9,193.1,1081397349
984618,333.6,11.9,212.6,193.1,222.8,1081399776
984668,333.4,-3.7,206.7,207.9,207.9,1081399018
984718,332.7,-14.6,201.8,222.8,207.9,1081396029
984768,332.8,1.8,208.0,193.1,207.9,1081396395
984818,332.0,-16.8,200.2,237.6,193.1,1081392964
984868,330.2,-35.7,191.1,222.8,207.9,1081385648
984918,329.8,-7.0,201.4,178.2,222.8,1081384212
984968,328.1,-34.9,189.1,178.2,178.2,1081377064
985018,327.8,-6.4,199.3,193.1,207.9,1081375746
985068,326.9,-16.5,194.7,207.9,193.1,1081372366
985118,324.8,-41.6,183.0,178.2,207.9,1081363856
985168,323.1,-35.1,183.5,193.1,178.2,1081356670
985218,323.4,5.4,198.8,193.1,178.2,1081357784
985268,324.5,21.8,206.1,193.1,207.9,1081362250
985318,324.0,-8.7,194.3,193.1,207.9,1081360462
985368,324.3,5.9,200.1,207.9,193.1,1081361667
985418,322.7,-31.9,184.3,193.1,207.9,1081355138
985468,321.9,-16.3,189.1,193.1,178.2,1081351796
985518,321.0,-17.4,187.7,178.2,193.1,1081348229
985568,321.9,17.8,201.8,193.1,193.1,1081351875
985618,319.5,-47.5,174.9,193.1,193.1,1081342140
985668,319.7,2.7,193.7,178.2,207.9,1081342698
985718,320.1,7.9,196.1,193.1,178.2,1081344317
985768,318.0,-42.5,175.0,193.1,193.1,1081335620
985818,316.8,-23.7,180.7,178.2,193.1,1081330761
985868,315.0,-34.6,174.7,178.2,193.1,1081323673
985918,314.1,-18.2,179.8,178.2,178.2,1081319941
985968,313.2,-18.8,178.5,178.2,178.2,1081316099
986018,313.4,4.9,187.6,178.2,163.4,1081317097
986068,312.4,-20.6,177.0,193.1,193.1,1081312879
986118,311.7,-14.4,178.4,193.1,193.1,1081309927
986168,309.7,-40.1,166.7,163.4,163.4,1081301717
986218,308.9,-16.1,174.7,178.2,178.2,1081298427
986268,307.7,-23.2,170.7,178.2,178.2,1081293667
986318,306.0,-34.3,164.7,178.2,178.2,1081286648
986368,306.3,6.0,180.0,178.2,163.4,1081287879
986418,306.2,-1.8,177.0,163.4,178.2,1081287512
986468,306.1,-1.3,177.2,193.1,193.1,1081287255
986518,304.9,-24.9,167.0,178.2,178.2,1081282160
986568,304.9,0.6,176.5,163.4,163.4,1081282280
986618,303.5,-29.6,163.6,178.2,178.2,1081276220
986668,300.9,-50.7,153.0,178.2,178.2,1081265834
986718,300.9,0.0,171.8,133.7,148.5,1081265834
986768,299.1,-35.5,156.7,207.9,178.2,1081258564
986818,299.1,0.0,169.8,148.5,178.2,1081258564
986868,297.3,-36.8,154.1,178.2,163.4,1081251017
986918,297.3,0.0,167.8,133.7,148.5,1081251017
986968,296.9,-7.8,164.5,193.1,193.1,1081249420
987018,296.9,0.0,167.3,148.5,148.5,1081249420
987068,293.0,-77.5,134.3,178.2,193.1,1081233557
987118,293.0,0.0,163.0,133.7,133.7,1081233557
987168,291.2,-36.2,147.6,178.2,163.4,1081226140
987218,290.0,-25.4,150.2,148.5,163.4,1081220947
987268,287.3,-53.7,136.7,148.5,148.5,1081209940
987318,286.6,-13.6,150.8,148.5,148.5,1081207150
987368,285.8,-15.5,149.2,148.5,148.5,1081203968
987418,284.7,-22.9,145.2,163.4,148.5,1081199283
987468,283.0,-34.0,139.2,133.7,148.5,1081192317
987518,282.4,-11.8,146.8,148.5,133.7,1081189899
987568,280.8,-32.3,137.4,148.5,148.5,1081183290
987618,280.2,-10.6,144.8,148.5,133.7,1081181122
987668,279.3,-19.4,140.5,148.5,148.5,1081177147
987718,277.4,-37.6,131.6,133.7,148.5,1081169449
987768,277.0,-8.3,142.1,148.5,118.8,1081167747
987818,275.2,-35.8,129.8,148.5,148.5,1081160412
987868,274.8,-7.1,140.1,133.7,148.5,1081158963
987918,274.0,-17.0,135.5,133.7,118.8,1081155492
987968,273.7,-5.9,139.3,148.5,148.5,1081154290
988018,271.7,-40.1,124.4,148.5,133.7,1081146077
988068,269.4,-46.1,119.6,104.0,148.5,1081136641
988118,268.1,-26.3,125.5,118.8,118.8,1081131264
988168,267.1,-18.4,127.4,148.5,133.7,1081127501
988218,265.6,-30.9,121.0,118.8,133.7,1081121180
988268,264.8,-15.6,125.8,133.7,118.8,1081117984
988318,264.9,1.1,132.1,133.7,133.7,1081118205
988368,262.8,-41.2,114.1,133.7,133.7,1081109758
988418,260.8,-40.9,111.9,118.8,133.7,1081101387
988468,259.9,-16.6,120.0,118.8,104.0,1081097985
988518,258.5,-29.6,113.5,118.8,133.7,1081091917
988568,257.1,-26.7,113.1,118.8,118.8,1081086441
988618,255.9,-24.7,112.5,118.8,118.8,1081080903
988668,255.9,0.7,121.9,104.0,104.0,1081081189
988718,253.2,-53.5,98.8,133.7,133.7,1081059270
988768,252.9,-7.5,115.5,104.0,104.0,1081056215
988818,252.0,-17.2,110.9,118.8,118.8,1081049162
988868,250.5,-30.1,104.5,118.8,118.8,1081036852
988918,248.9,-33.0,101.6,104.0,104.0,1081023319
988968,247.4,-29.1,101.4,104.0,104.0,1081011389
989018,246.1,-26.4,100.9,118.8,118.8,1081000580
989068,245.5,-12.5,105.4,104.0,104.0,1080995472
989118,243.2,-44.7,90.9,104.0,104.0,1080977150
989168,242.0,-25.3,96.7,104.0,104.0,1080966782
989218,239.6,-47.7,85.8,89.1,89.1,1080947237
989268,238.5,-21.4,94.3,104.0,104.0,1080938471
989318,237.1,-27.0,90.8,104.0,89.1,1080927419
989368,236.2,-18.9,92.7,104.0,104.0,1080919683
989418,234.6,-31.2,86.4,104.0,89.1,1080906895
989468,233.8,-15.9,91.2,89.1,89.1,1080900400
989518,233.6,-5.1,94.9,74.3,89.1,1080898312
989568,231.9,-33.6,82.5,104.0,104.0,1080884562
989618,230.1,-35.5,79.8,89.1,104.0,1080870022
989668,228.9,-24.8,82.4,89.1,74.3,1080859844
989718,228.3,-11.4,86.7,74.3,89.1,1080855177
989768,227.3,-20.0,82.4,104.0,89.1,1080846995
989818,225.4,-38.0,73.6,89.1,89.1,1080831437
989868,222.9,-50.6,66.1,59.4,74.3,1080810716
989918,222.3,-11.4,80.0,59.4,89.1,1080806042
989968,221.9,-8.0,80.9,89.1,74.3,1080802770
990018,219.9,-41.6,66.1,89.1,89.1,1080785734
990068,217.5,-47.1,61.4,74.3,74.3,1080766436
990118,216.1,-27.0,67.4,59.4,59.4,1080755385
990168,214.9,-24.9,66.8,74.3,74.3,1080745192
990218,212.8,-41.4,58.3,74.3,59.4,1080728226
990268,210.5,-47.0,53.6,44.6,74.3,1080708977
990318,209.4,-20.9,62.2,59.4,74.3,1080700418
990368,207.5,-38.6,53.4,74.3,59.4,1080684597
990418,207.4,-3.0,66.5,59.4,59.4,1080683352
990468,205.1,-44.1,48.8,74.3,74.3,1080665278
990518,202.4,-54.9,41.7,59.4,59.4,1080642795
990568,200.8,-32.4,48.2,59.4,44.6,1080629515
990618,199.3,-28.7,48.0,44.6,44.6,1080617761
990668,197.7,-32.1,45.0,59.4,59.4,1080604618
990718,196.6,-22.5,47.3,44.6,59.4,1080595418
990768,194.6,-39.7,38.7,44.6,59.4,1080579148
990818,193.8,-15.8,46.7,59.4,59.4,1080572674
990868,191.8,-41.1,35.0,44.6,44.6,1080555854
990918,190.7,-22.7,40.5,44.6,44.6,1080546538
990968,189.9,-15.9,42.2,44.6,44.6,1080540016
991018,188.1,-35.1,33.1,59.4,44.6,1080525621
991068,187.2,-18.6,38.2,59.4,29.7,1080518002
991118,185.9,-25.0,34.4,44.6,44.6,1080507753
991168,184.7,-23.5,33.7,59.4,44.6,1080498121
991218,183.3,-28.5,30.3,44.6,44.6,1080486464
991268,181.7,-31.9,27.2,44.6,44.6,1080473389
991318,180.3,-28.3,26.9,29.7,59.4,1080461778
991368,179.6,-13.8,31.6,44.6,44.6,1080456109
991418,177.9,-33.7,22.3,44.6,59.4,1080442310
991468,177.1,-17.6,27.3,44.6,44.6,1080435108
991518,175.2,-36.3,18.3,59.4,44.6,1080420236
991568,175.5,4.6,33.8,14.9,29.7,1080422114
991618,174.1,-26.8,20.6,0.0,0.0,1080411141
991668,173.8,-6.8,27.7,0.0,0.0,1080408374
991718,172.7,-22.7,20.5,0.0,0.0,1080399065
991768,172.8,2.1,29.8,0.0,0.0,1080399921
991818,171.9,-16.5,22.0,0.0,0.0,1080393148
991868,172.9,18.4,36.0,0.0,0.0,1080400695
991918,172.9,0.9,29.5,0.0,0.0,1080401062
991968,172.0,-17.4,21.8,0.0,0.0,1080393947
992018,172.0,-0.2,28.2,0.0,0.0,1080393881
992068,171.4,-12.1,23.1,0.0,0.0,1080388920
992118,171.3,-2.5,26.5,0.0,0.0,1080387904
992168,170.9,-7.7,24.1,0.0,0.0,1080384736
992218,171.5,12.6,32.4,0.0,0.0,1080389891
992268,170.8,-15.2,21.2,14.9,0.0,1080383669
992318,170.5,-4.6,24.9,59.4,0.0,1080381772
992368,169.8,-15.2,20.1,59.4,0.0,1080375528
992418,170.4,13.3,31.4,29.7,0.0,1080380988
992468,170.6,3.3,27.9,59.4,0.0,1080382352
992518,170.4,-3.7,25.1,44.6,59.4,1080380850
992568,169.4,-20.6,17.7,44.6,59.4,1080372425
992618,169.3,-2.4,24.3,29.7,44.6,1080371443
992668,167.4,-37.7,9.1,44.6,29.7,1080356010
992718,165.8,-32.4,9.3,44.6,44.6,1080342749
992768,164.0,-34.7,6.5,29.7,44.6,1080328551
992818,163.1,-18.3,11.6,44.6,29.7,1080321071
992868,162.8,-6.8,15.4,29.7,44.6,1080318292
992918,162.6,-4.7,15.9,44.6,44.6,1080316346
992968,162.4,-3.3,16.3,44.6,44.6,1080314985
993018,161.1,-26.3,6.3,44.6,44.6,1080304201
993068,160.2,-18.4,8.2,-29.7,44.6,1080296653
993118,159.5,-12.9,9.5,14.9,44.6,1080291369
993168,158.2,-27.0,2.8,44.6,29.7,1080280297
993218,157.5,-12.9,7.3,0.0,44.6,1080275005
993268,155.9,-33.0,0.0,29.7,0.0,1080261470
993318,154.7,-23.1,0.4,0.0,0.0,1080251995
993368,154.5,-4.2,7.2,0.0,0.0,1080250278
993418,154.6,3.1,10.0,0.0,0.0,1080251534
993468,154.4,-3.9,7.2,0.0,0.0,1080249955
993518,154.3,-2.7,7.5,0.0,0.0,1080248850
993568,154.5,4.1,10.3,0.0,0.0,1080250534
993618,154.7,2.9,10.0,0.0,0.0,1080251713
993668,154.7,0.0,8.9,0.0,0.0,1080251713
993718,155.1,8.0,12.3,0.0,0.0,1080254996
993768,155.1,0.0,9.4,0.0,0.0,1080254996
993818,155.0,-0.4,9.2,0.0,0.0,1080254836
993868,155.0,0.0,9.3,0.0,0.0,1080254836
993918,153.5,-30.3,0.0,0.0,0.0,1080242436
993968,153.5,0.0,7.6,0.0,0.0,1080242436
994018,154.0,8.8,11.4,0.0,0.0,1080246044
994068,154.0,0.0,8.1,0.0,0.0,1080246044
994118,153.7,-5.8,5.6,0.0,0.0,1080243655
994168,153.8,1.9,8.6,0.0,0.0,1080244440
994218,153.8,1.3,8.5,0.0,0.0,1080244989
994268,153.3,-11.1,3.3,0.0,0.0,1080240459
994318,153.5,4.3,9.2,0.0,0.0,1080242203
994368,154.6,21.0,16.6,0.0,0.0,1080250796
994418,153.8,-15.3,2.2,0.0,0.0,1080244524
994468,152.7,-22.7,0.0,0.0,0.0,1080235218
994518,153.7,20.1,15.2,0.0,0.0,1080243449
994568,154.1,8.1,11.2,0.0,0.0,1080246753
994618,154.3,5.6,10.6,0.0,0.0,1080249066
994668,153.6,-14.0,2.6,0.0,0.0,1080243313
994718,153.4,-3.8,6.1,0.0,0.0,1080241743
994768,153.6,3.3,9.0,0.0,0.0,1080243101
994818,153.7,2.3,8.7,0.0,0.0,1080244052
994868,154.4,13.6,13.7,0.0,0.0,1080249633
994918,154.3,-2.5,7.6,0.0,0.0,1080248625
994968,153.6,-13.7,2.6,0.0,0.0,1080243004
995018,153.7,2.4,8.7,0.0,0.0,1080243984
995068,153.8,1.7,8.6,0.0,0.0,1080244670
995118,153.9,1.2,8.5,0.0,0.0,1080245151
995168,153.9,0.8,8.4,0.0,0.0,1080245487
995218,154.8,18.6,16.0,0.0,0.0,1080253095
995268,154.0,-17.0,1.8,0.0,0.0,1080246133
995318,153.7,-5.9,5.6,0.0,0.0,1080243717
995368,154.4,13.9,13.7,0.0,0.0,1080249399
995418,154.3,-2.3,7.6,0.0,0.0,1080248460
995468,155.1,16.4,15.5,0.0,0.0,1080255177
995518,155.1,-0.5,9.2,0.0,0.0,1080254963
995568,155.6,11.6,14.3,0.0,0.0,1080259728
995618,156.0,8.1,13.5,0.0,0.0,1080263064
995668,156.9,17.7,18.0,0.0,14.9,1080270314
995718,157.9,18.4,19.3,14.9,59.4,1080277847
995768,157.9,0.9,12.8,59.4,59.4,1080278205
995818,157.6,-5.4,10.2,59.4,44.6,1080275998
995868,157.7,2.2,13.2,44.6,59.4,1080276910
995918,158.7,19.6,20.7,59.4,44.6,1080284922
995968,159.4,13.7,19.3,59.4,44.6,1080290530
996018,159.6,3.6,15.7,44.6,44.6,1080291998
996068,159.4,-3.5,12.9,59.4,44.6,1080290568
996118,160.5,21.6,23.4,44.6,59.4,1080299398
996168,160.3,-2.9,14.1,44.6,44.6,1080298205
996218,159.3,-20.0,6.7,44.6,59.4,1080289998
996268,159.5,4.0,15.8,14.9,-14.9,1080291626
996318,160.9,26.8,25.8,0.0,29.7,1080302595
996368,160.0,-17.3,8.5,0.0,44.6,1080295529
996418,160.9,17.9,22.5,0.0,0.0,1080302870
996468,161.8,18.5,23.8,0.0,0.0,1080310466
996518,162.5,13.0,22.4,0.0,0.0,1080315784
996568,163.5,21.1,26.6,0.0,0.0,1080324421
996618,164.6,20.8,27.7,0.0,0.0,1080332925
996668,166.2,32.5,33.8,0.0,0.0,1080346251
996718,166.7,10.8,26.4,0.0,0.0,1080350663
996768,167.7,19.5,30.7,0.0,0.0,1080358667
996818,168.7,19.7,31.9,0.0,0.0,1080366728
996868,170.6,37.8,40.7,0.0,0.0,1080382201
996918,171.9,26.4,37.9,14.9,14.9,1080393032
996968,173.4,30.5,41.1,74.3,59.4,1080405528
997018,173.3,-2.6,28.7,74.3,74.3,1080404446
997068,174.1,16.1,36.6,44.6,44.6,1080411061
997118,174.1,-0.7,30.3,44.6,44.6,1080410776
997168,175.0,17.5,38.0,44.6,44.6,1080417949
997218,175.3,6.3,34.2,59.4,44.6,1080420513
997268,176.4,22.4,41.4,44.6,44.6,1080429681
997318,177.2,15.7,39.8,44.6,44.6,1080436098
997368,178.6,29.0,46.3,44.6,44.6,1080447963
997418,178.1,-9.7,31.4,44.6,44.6,1080443980
997468,178.1,-0.8,34.7,29.7,44.6,1080443650
997518,178.7,11.4,39.9,44.6,44.6,1080448334
997568,180.6,38.0,51.9,59.4,44.6,1080463901
997618,182.5,38.6,54.2,29.7,44.6,1080479713
997668,183.2,15.0,46.3,59.4,44.6,1080485866
997718,184.4,22.5,50.4,59.4,44.6,1080495089
997768,184.9,9.8,46.2,44.6,44.6,1080499087
997818,185.5,12.8,48.0,44.6,44.6,1080504343
997868,185.7,3.0,44.5,44.6,44.6,1080505565
997918,186.7,20.1,52.0,44.6,44.6,1080513793
997968,187.1,8.1,48.0,44.6,59.4,1080517095
998018,187.9,17.6,52.5,44.6,44.6,1080524321
998068,188.9,18.4,53.8,59.4,44.6,1080531838
998118,190.4,30.8,60.2,44.6,59.4,1080544472
998168,191.8,27.6,60.5,59.4,44.6,1080555773
998218,192.7,19.3,58.5,59.4,59.4,1080563684
998268,194.9,43.5,69.9,44.6,44.6,1080581510
998318,196.1,24.5,64.2,74.3,74.3,1080591531
998368,196.7,11.1,59.9,59.4,59.4,1080596087
998418,198.3,31.8,69.3,59.4,59.4,1080609107
998468,198.8,10.3,61.9,59.4,74.3,1080613306
998518,199.8,19.2,66.3,59.4,59.4,1080621161
998568,201.0,25.4,70.0,59.4,89.1,1080631574
998618,202.2,23.8,70.7,74.3,59.4,1080641321
998668,203.7,28.7,74.1,59.4,59.4,1080653059
998718,204.7,20.1,72.0,74.3,74.3,1080661275
998768,205.7,20.0,73.2,59.4,59.4,1080669485
998818,207.0,26.0,76.8,59.4,74.3,1080680146
998868,208.2,24.2,77.5,89.1,74.3,1080690067
998918,209.0,17.0,75.7,74.3,89.1,1080697012
998968,210.8,35.9,84.8,74.3,59.4,1080711703
999018,212.1,25.1,82.2,74.3,74.3,1080721987
999068,213.5,29.6,85.5,74.3,74.3,1080734101
999118,214.3,14.7,80.8,74.3,74.3,1080740124
999168,215.4,22.3,84.8,74.3,89.1,1080749254
999218,216.8,27.6,88.3,74.3,74.3,1080760561
999268,218.3,31.3,91.5,89.1,104.0,1080773391
999318,219.1,15.9,86.6,89.1,74.3,1080779914
999368,220.0,17.1,88.0,89.1,74.3,1080786938
999418,220.6,12.0,86.8,74.3,89.1,1080791855
999468,222.2,32.4,96.2,89.1,74.3,1080805127
999518,223.1,16.7,91.3,89.1,89.1,1080811960
999568,224.2,23.7,95.2,89.1,104.0,1080821658
999618,225.1,16.6,93.5,89.1,104.0,1080828447
999668,227.4,47.6,107.6,104.0,74.3,1080847945
999718,227.9,9.3,94.0,89.1,89.1,1080851763
999768,230.0,42.5,108.7,89.1,89.1,1080869181
999818,231.8,35.8,108.1,89.1,118.8,1080883832
999868,233.1,25.0,105.5,118.8,104.0,1080894087
999918,233.4,5.5,98.6,104.0,104.0,1080896350
999968,234.1,15.9,103.3,118.8,89.1,1080902850
1000018,236.2,41.1,115.0,74.3,89.1,1080919688
1000068,238.8,52.8,122.3,104.0,104.0,1080941304
1000118,239.8,18.9,110.8,133.7,118.8,1080949063
1000168,240.8,19.3,111.9,89.1,118.8,1080956952
1000218,242.0,25.5,115.7,118.8,104.0,1080967390
1000268,242.3,5.8,108.7,104.0,104.0,1080969781
